,Missouri,New York,Colorado,Pennsylvania,Delaware,Ohio,Indiana,Germany,Ireland,Illinois,Massachusetts,Maine,Austria,New Mexico,Kansas,England,Nebraska,New Jersey,Maryland,Connecticut,Tennessee,Virginia,Kentucky,Wisconsin,Louisiana,Canada,Utah,Iowa,Michigan,Mexico,Scotland,North Carolina,Texas,Mississippi,Other USSR/Russia,New Hampshire,France,China,Vermont,Switzerland,Italy,Washington,Wyoming,Sweden,South Carolina,Wales,California,Georgia,District of Columbia,Netherlands,Czechoslovakia,Belgium,Denmark,Rhode Island,"United States, ns",Alabama,Poland,Arkansas,Florida,AFRICA,West Indies,Norway,Cuba,Minnesota,Abroad (unknown) or at sea,Japan,Montana,West Virginia,SOUTH AMERICA,Australia and New Zealand,Finland,Oklahoma,Oregon,"Europe, ns",Nevada,Portugal,Spain,Arizona,Hawaii,India,South Dakota,Idaho,Hungary,Central America,Greece,Iceland,Syria,North Dakota,Indonesia,U.S. Virgin Islands,Romania,Turkey,Pacific Islands,Yugoslavia,Bulgaria,"Southwest Asia, nec/ns",Philippines,Lebanon,Latvia,Lithuania,Native American,Israel/Palestine,Missing/blank,Korea
1884,16879.092000000106,16173.964000000153,49729.46399999958,13699.152000000058,257.996,15187.87600000008,7220.056000000013,9103.694000000029,8536.334000000033,18163.330000000155,4009.5539999999955,2481.4279999999967,1291.3699999999994,9772.228000000121,7131.119999999999,9930.128000000068,2801.357999999999,1832.0659999999984,1092.3800000000003,1381.7040000000004,2456.7119999999973,2870.2599999999975,4530.477999999992,4488.291999999993,553.7819999999999,6521.6520000000155,1022.7260000000002,10523.378000000019,4735.653999999988,158.62199999999999,2316.3619999999983,945.8399999999998,1657.1539999999995,549.3499999999998,1667.6979999999994,574.4259999999997,800.8940000000002,465.57399999999996,1662.9360000000006,811.3939999999998,1526.0239999999994,146.086,440.778,3991.597999999997,326.84800000000007,1244.416,805.82,1232.5460000000005,312.3260000000001,144.718,345.778,82.088,751.4999999999998,420.3,168.18,684.8879999999997,272.0520000000001,882.928,100.814,22.474,49.73,492.0099999999999,46.303333333333335,833.922,52.122666666666646,109.4906666666667,113.38999999999999,633.1499999999999,59.628,40.698,269.36600000000004,174.00400000000002,72.608,83.74933333333333,156.1,18.245333333333335,93.09700000000001,55.44,24.036,21.9312,338.558,83.28,143.084,14.033333333333333,28.516,,,,,,,,,,,,,,,,,,,
1885,17876.4675000001,16468.957500000146,55664.834999999584,14212.520000000055,270.4525,15987.717500000079,7629.470000000012,9520.245000000028,8585.530000000032,19479.915000000154,4083.4074999999957,2477.414999999997,1487.1699999999994,9765.822500000113,8006.27,10230.732500000064,3316.8049999999985,1911.7649999999985,1108.6375000000003,1393.1525000000004,2533.0524999999975,2924.9924999999976,4749.624999999993,4803.519999999993,583.6824999999999,6821.702500000014,1192.3375,11374.142500000018,4898.644999999989,161.495,2511.4674999999984,994.3124999999998,1773.1074999999996,564.3874999999998,1953.6449999999993,564.3574999999997,775.8500000000003,508.35499999999996,1672.8650000000007,836.6374999999998,1799.7499999999993,154.93750000000003,493.4625000000001,4424.574999999997,339.61250000000007,1221.5900000000001,884.5875000000001,1267.4250000000004,319.62000000000006,154.95499999999998,393.02750000000003,87.205,811.5624999999998,405.9725,195.2475,719.0124999999998,298.61250000000007,946.7950000000001,113.545,24.4825,52.185,499.0749999999999,52.79666666666667,900.57,63.90833333333332,135.61833333333337,131.6975,680.7899999999998,61.9925,42.0875,331.63500000000005,199.72750000000002,79.41,97.07666666666665,159.2425,20.301666666666666,112.57625000000002,61.6625,28.8625,23.649,418.10749999999996,96.43,164.93,16.251666666666665,33.0625,,,,,,,,,,,,,,,,,,,
1886,18873.843000000095,16763.951000000136,61600.20599999958,14725.88800000005,282.909,16787.559000000074,8038.884000000011,9936.796000000028,8634.72600000003,20796.50000000015,4157.260999999997,2473.401999999997,1682.9699999999991,9759.417000000105,8881.420000000002,10531.33700000006,3832.2519999999986,1991.4639999999986,1124.8950000000004,1404.6010000000003,2609.3929999999978,2979.7249999999976,4968.771999999992,5118.747999999994,613.5829999999999,7121.753000000013,1361.9490000000003,12224.907000000017,5061.6359999999895,164.368,2706.5729999999985,1042.7849999999999,1889.0609999999997,579.4249999999998,2239.5919999999996,554.2889999999998,750.8060000000003,551.136,1682.7940000000008,861.8809999999999,2073.475999999999,163.78900000000004,546.147,4857.551999999998,352.37700000000007,1198.7640000000001,963.3550000000002,1302.3040000000005,326.91400000000004,165.19199999999998,440.277,92.322,871.6249999999998,391.645,222.31500000000003,753.1369999999998,325.1730000000001,1010.662,126.276,26.491,54.64,506.1399999999999,59.290000000000006,967.2180000000001,75.69399999999997,161.74600000000004,150.005,728.4299999999998,64.357,43.477000000000004,393.90400000000005,225.45100000000002,86.21199999999999,110.404,162.385,22.358,132.0555,67.885,33.68900000000001,25.366799999999998,497.657,109.58000000000001,186.77599999999998,18.47,37.609,,,,,,,,,,,,,,,,,,,
1887,19871.218500000086,17058.94450000013,67535.57699999958,15239.256000000049,295.3655,17587.40050000007,8448.29800000001,10353.347000000025,8683.922000000028,22113.08500000015,4231.114499999997,2469.388999999997,1878.769999999999,9753.011500000097,9756.570000000003,10831.941500000055,4347.698999999999,2071.1629999999986,1141.1525000000004,1416.0495000000003,2685.733499999998,3034.4574999999977,5187.918999999993,5433.975999999994,643.4834999999999,7421.803500000011,1531.5605000000005,13075.671500000019,5224.6269999999895,167.24099999999999,2901.678499999998,1091.2574999999997,2005.0144999999998,594.4624999999999,2525.5389999999993,544.2204999999997,725.7620000000002,593.917,1692.7230000000006,887.1244999999998,2347.201999999999,172.64050000000003,598.8315,5290.528999999999,365.14150000000006,1175.938,1042.1225000000002,1337.1830000000004,334.208,175.42899999999997,487.5265,97.439,931.6874999999999,377.3175,249.38250000000002,787.2614999999998,351.73350000000005,1074.529,139.007,28.4995,57.095,513.2049999999999,65.78333333333333,1033.8660000000002,87.47966666666665,187.8736666666667,168.31249999999997,776.0699999999999,66.72149999999999,44.8665,456.17300000000006,251.17450000000002,93.014,123.73133333333332,165.5275,24.41433333333333,151.53475,74.1075,38.5155,27.084600000000002,577.2065,122.72999999999999,208.62199999999999,20.688333333333333,42.155499999999996,,,,,,,,,,,,,,,,,,,
1888,20868.59400000008,17353.93800000012,73470.9479999996,15752.624000000043,307.822,18387.242000000067,8857.712000000009,10769.898000000023,8733.118000000026,23429.670000000147,4304.967999999997,2465.3759999999975,2074.5699999999993,9746.606000000089,10631.720000000005,11132.54600000005,4863.145999999998,2150.8619999999987,1157.4100000000003,1427.4980000000003,2762.073999999998,3089.1899999999982,5407.0659999999925,5749.203999999994,673.3839999999999,7721.85400000001,1701.1720000000005,13926.436000000016,5387.61799999999,170.114,3096.7839999999983,1139.7299999999998,2120.968,609.4999999999999,2811.485999999999,534.1519999999997,700.7180000000002,636.6980000000001,1702.6520000000007,912.3679999999998,2620.927999999999,181.49200000000005,651.5160000000001,5723.5059999999985,377.90600000000006,1153.112,1120.8900000000003,1372.0620000000004,341.502,185.666,534.7760000000001,102.556,991.7499999999999,362.99,276.45000000000005,821.3859999999999,378.2940000000001,1138.3960000000002,151.738,30.508000000000003,59.55,520.2699999999999,72.27666666666667,1100.5140000000001,99.2653333333333,214.00133333333338,186.61999999999998,823.7099999999999,69.086,46.256,518.442,276.898,99.816,137.05866666666665,168.67,26.470666666666666,171.014,80.33,43.342,28.8024,656.756,135.88,230.468,22.906666666666666,46.702,,,,,,,,,,,,,,,,,,,
1889,21865.969500000076,17648.93150000011,79406.31899999961,16265.992000000042,320.2785,19187.083500000066,9267.126000000007,11186.449000000022,8782.314000000024,24746.255000000147,4378.821499999998,2461.3629999999976,2270.369999999999,9740.20050000008,11506.870000000006,11433.150500000047,5378.592999999998,2230.560999999999,1173.6675000000002,1438.9465000000002,2838.414499999998,3143.9224999999983,5626.2129999999925,6064.431999999995,703.2845,8021.904500000008,1870.7835000000005,14777.200500000017,5550.608999999991,172.987,3291.8894999999984,1188.2024999999999,2236.9215,624.5374999999999,3097.432999999999,524.0834999999997,675.6740000000002,679.479,1712.5810000000006,937.6114999999999,2894.6539999999986,190.34350000000006,704.2005,6156.482999999998,390.67050000000006,1130.286,1199.6575000000003,1406.9410000000003,348.79600000000005,195.90299999999996,582.0255,107.673,1051.8125,348.6625,303.51750000000004,855.5104999999999,404.85450000000014,1202.2630000000001,164.469,32.5165,62.005,527.3349999999999,78.77000000000001,1167.1620000000003,111.05099999999996,240.12900000000005,204.92749999999998,871.3499999999999,71.4505,47.6455,580.711,302.6215,106.618,150.386,171.8125,28.527,190.49325000000002,86.5525,48.16850000000001,30.520200000000003,736.3054999999999,149.03,252.314,25.125,51.2485,,,,,,,,,,,,,,,,,,,
1890,22863.34500000007,17943.925000000105,85341.68999999961,16779.360000000037,332.735,19986.92500000006,9676.540000000006,11603.000000000022,8831.51000000002,26062.840000000146,4452.674999999998,2457.3499999999976,2466.169999999999,9733.795000000071,12382.020000000006,11733.755000000041,5894.039999999997,2310.259999999999,1189.9250000000002,1450.3950000000004,2914.7549999999983,3198.6549999999984,5845.359999999992,6379.659999999996,733.185,8321.955000000007,2040.3950000000004,15627.965000000015,5713.599999999991,175.86,3486.994999999998,1236.675,2352.875,639.5749999999998,3383.379999999999,514.0149999999998,650.6300000000001,722.2600000000001,1722.5100000000007,962.8549999999998,3168.3799999999987,199.19500000000005,756.8850000000001,6589.459999999999,403.43500000000006,1107.46,1278.4250000000004,1441.8200000000002,356.09000000000003,206.14,629.2750000000001,112.78999999999999,1111.875,334.33500000000004,330.58500000000004,889.6349999999999,431.4150000000001,1266.13,177.2,34.525,64.46000000000001,534.3999999999999,85.26333333333334,1233.8100000000004,122.83666666666663,266.2566666666668,223.23499999999999,918.99,73.815,49.035,642.98,328.345,113.41999999999999,163.7133333333333,174.95499999999998,30.583333333333332,209.97250000000003,92.775,52.995000000000005,32.238,815.8549999999999,162.18,274.15999999999997,27.343333333333334,55.795,,,,,,,,,,,,,,,,,,,
1891,23860.720500000065,18238.918500000094,91277.06099999961,17292.728000000036,345.1915,20786.766500000056,10085.954000000005,12019.55100000002,8880.706000000018,27379.42500000014,4526.5284999999985,2453.3369999999977,2661.969999999999,9727.389500000063,13257.170000000007,12034.359500000037,6409.486999999997,2389.958999999999,1206.1825000000003,1461.8435000000004,2991.0954999999985,3253.3874999999985,6064.506999999992,6694.887999999996,763.0854999999999,8622.005500000005,2210.0065000000004,16478.729500000016,5876.590999999992,178.733,3682.100499999998,1285.1475,2468.8285,654.6125,3669.3269999999993,503.9464999999998,625.5860000000001,765.0410000000002,1732.4390000000008,988.0984999999998,3442.105999999999,208.04650000000007,809.5695000000001,7022.437,416.19950000000006,1084.634,1357.1925000000003,1476.6990000000003,363.384,216.37699999999998,676.5245,117.907,1171.9375,320.0075,357.65250000000003,923.7594999999999,457.9755000000001,1329.9970000000003,189.93099999999998,36.533500000000004,66.915,541.4649999999999,91.75666666666667,1300.4580000000005,134.62233333333327,292.3843333333334,241.54249999999996,966.6299999999999,76.17949999999999,50.4245,705.249,354.06850000000003,120.22200000000001,177.04066666666665,178.0975,32.63966666666667,229.45175,98.9975,57.8215,33.9558,895.4045,175.33,296.006,29.561666666666667,60.341499999999996,,,,,,,,,,,,,,,,,,,
1892,24858.09600000006,18533.912000000084,97212.43199999961,17806.09600000003,357.648,21586.60800000005,10495.368000000002,12436.102000000017,8929.902000000016,28696.01000000014,4600.382,2449.323999999998,2857.7699999999986,9720.984000000055,14132.320000000009,12334.964000000033,6924.9339999999975,2469.657999999999,1222.4400000000003,1473.2920000000004,3067.435999999999,3308.119999999999,6283.653999999992,7010.115999999996,792.986,8922.056000000004,2379.6180000000004,17329.494000000017,6039.581999999993,181.606,3877.2059999999983,1333.62,2584.782,669.6499999999999,3955.2739999999994,493.8779999999998,600.5420000000001,807.8220000000001,1742.3680000000006,1013.3419999999999,3715.8319999999985,216.89800000000008,862.254,7455.414000000001,428.96400000000006,1061.808,1435.9600000000005,1511.5780000000002,370.678,226.61399999999998,723.7739999999999,123.024,1232.0,305.68,384.72,957.884,484.5360000000002,1393.8640000000003,202.66199999999998,38.542,69.37,548.53,98.25000000000001,1367.1060000000004,146.40799999999993,318.5120000000001,259.84999999999997,1014.27,78.544,51.814,767.518,379.79200000000003,127.024,190.368,181.24,34.696,248.931,105.22,62.64800000000001,35.6736,974.954,188.48000000000002,317.852,31.779999999999998,64.888,,,,,,,,,,,,,,,,,,,
1893,25855.471500000054,18828.905500000077,103147.80299999962,18319.46400000003,370.10450000000003,22386.44950000005,10904.782000000003,12852.653000000017,8979.098000000015,30012.59500000014,4674.2355,2445.3109999999983,3053.569999999999,9714.578500000047,15007.47000000001,12635.568500000029,7440.380999999997,2549.356999999999,1238.6975000000002,1484.7405000000003,3143.776499999999,3362.852499999999,6502.800999999992,7325.343999999997,822.8865000000001,9222.106500000002,2549.229500000001,18180.258500000014,6202.572999999993,184.47899999999998,4072.3114999999984,1382.0925,2700.7355000000002,684.6875,4241.220999999999,483.80949999999984,575.4980000000002,850.6030000000002,1752.2970000000007,1038.5855,3989.557999999998,225.74950000000007,914.9385000000001,7888.3910000000005,441.72850000000005,1038.982,1514.7275000000006,1546.457,377.972,236.85099999999997,771.0235,128.141,1292.0625,291.3525,411.7875,992.0084999999999,511.0965000000001,1457.7310000000002,215.39299999999997,40.5505,71.825,555.5949999999999,104.74333333333334,1433.7540000000004,158.1936666666666,344.63966666666676,278.15749999999997,1061.91,80.9085,53.2035,829.787,405.51550000000003,133.826,203.6953333333333,184.3825,36.75233333333333,268.41025,111.4425,67.4745,37.3914,1054.5034999999998,201.63000000000002,339.698,33.998333333333335,69.4345,,,,,,,,,,,,,,,,,,,
1894,26852.847000000045,19123.89900000007,109083.17399999962,18832.832000000024,382.56100000000004,23186.29100000005,11314.196,13269.204000000016,9028.294000000013,31329.18000000014,4748.089,2441.2979999999984,3249.3699999999985,9708.173000000039,15882.62000000001,12936.173000000024,7955.827999999997,2629.0559999999996,1254.9550000000004,1496.1890000000003,3220.1169999999993,3417.584999999999,6721.947999999993,7640.571999999997,852.787,9522.157000000001,2718.841000000001,19031.023000000016,6365.563999999994,187.352,4267.416999999998,1430.565,2816.6890000000003,699.7249999999999,4527.167999999999,473.7409999999999,550.4540000000002,893.3840000000002,1762.2260000000006,1063.829,4263.283999999998,234.60100000000008,967.623,8321.368000000002,454.49300000000005,1016.156,1593.4950000000006,1581.3360000000002,385.26599999999996,247.088,818.2729999999999,133.258,1352.125,277.025,438.855,1026.133,537.6570000000002,1521.5980000000004,228.12400000000002,42.559000000000005,74.28,562.66,111.23666666666668,1500.4020000000005,169.97933333333327,370.76733333333345,296.4649999999999,1109.55,83.273,54.593,892.056,431.23900000000003,140.628,217.02266666666665,187.525,38.80866666666667,287.8895,117.665,72.301,39.1092,1134.0529999999999,214.78,361.544,36.21666666666667,73.981,,,,,,,,,,,,,,,,,,,
1895,27850.22250000004,19418.89250000006,115018.54499999963,19346.20000000002,395.01750000000004,23986.132500000043,11723.61,13685.755000000014,9077.49000000001,32645.765000000138,4821.942500000001,2437.2849999999985,3445.1699999999987,9701.76750000003,16757.77000000001,13236.77750000002,8471.274999999996,2708.754999999999,1271.2125000000003,1507.6375000000003,3296.457499999999,3472.317499999999,6941.094999999992,7955.799999999998,882.6875,9822.2075,2888.452500000001,19881.787500000013,6528.554999999995,190.225,4462.522499999998,1479.0375,2932.6425000000004,714.7624999999999,4813.114999999999,463.6724999999999,525.4100000000001,936.1650000000002,1772.1550000000007,1089.0724999999998,4537.009999999998,243.45250000000007,1020.3075000000001,8754.345000000001,467.25750000000005,993.33,1672.2625000000005,1616.2150000000001,392.55999999999995,257.325,865.5225,138.375,1412.1875,262.6975,465.9225,1060.2575000000002,564.2175000000002,1585.4650000000004,240.85500000000002,44.5675,76.73500000000001,569.7249999999999,117.73,1567.0500000000006,181.76499999999993,396.8950000000001,314.7724999999999,1157.19,85.63749999999999,55.9825,954.325,456.96250000000003,147.43,230.34999999999997,190.6675,40.864999999999995,307.36875000000003,123.8875,77.12750000000001,40.827,1213.6024999999997,227.93,383.39,38.435,78.5275,,,,,,,,,,,,,,,,,,,
1896,28847.598000000035,19713.886000000053,120953.91599999963,19859.568000000017,407.47400000000005,24785.97400000004,12133.023999999998,14102.306000000011,9126.686000000009,33962.35000000014,4895.796000000001,2433.2719999999986,3640.9699999999984,9695.362000000023,17632.920000000013,13537.382000000016,8986.721999999996,2788.4539999999997,1287.4700000000003,1519.0860000000002,3372.7979999999993,3527.0499999999993,7160.241999999993,8271.027999999998,912.588,10122.257999999998,3058.0640000000008,20732.552000000014,6691.545999999995,193.098,4657.627999999999,1527.51,3048.5960000000005,729.8,5099.061999999999,453.6039999999999,500.3660000000001,978.9460000000003,1782.0840000000007,1114.3159999999998,4810.735999999998,252.3040000000001,1072.992,9187.322000000002,480.02200000000005,970.504,1751.0300000000007,1651.094,399.854,267.562,912.7719999999999,143.492,1472.25,248.37,492.99,1094.382,590.7780000000001,1649.3320000000003,253.586,46.576,79.19,576.79,124.22333333333334,1633.6980000000008,193.5506666666666,423.0226666666668,333.0799999999999,1204.8300000000002,88.002,57.372,1016.594,482.68600000000004,154.232,243.6773333333333,193.81,42.92133333333334,326.848,130.11,81.95400000000001,42.5448,1293.1519999999998,241.08,405.236,40.653333333333336,83.074,,,,,,,,,,,,,,,,,,,
1897,29844.97350000003,20008.879500000043,126889.28699999963,20372.936000000016,419.93050000000005,25585.815500000037,12542.437999999998,14518.85700000001,9175.882000000005,35278.935000000136,4969.649500000001,2429.2589999999987,3836.769999999998,9688.956500000015,18508.070000000014,13837.986500000012,9502.168999999996,2868.1529999999993,1303.7275000000002,1530.5345000000002,3449.1384999999996,3581.7824999999993,7379.388999999992,8586.255999999998,942.4885,10422.308499999996,3227.6755000000007,21583.31650000001,6854.536999999996,195.971,4852.7334999999985,1575.9825,3164.5495000000005,744.8375,5385.008999999999,443.53549999999996,475.3220000000001,1021.7270000000003,1792.0130000000006,1139.5594999999998,5084.461999999998,261.1555000000001,1125.6765,9620.299000000003,492.78650000000005,947.678,1829.7975000000008,1685.973,407.14799999999997,277.799,960.0215000000001,148.609,1532.3125,234.04250000000002,520.0575,1128.5065,617.3385000000002,1713.1990000000005,266.317,48.5845,81.64500000000001,583.8549999999999,130.7166666666667,1700.346000000001,205.33633333333324,449.1503333333335,351.38749999999993,1252.47,90.3665,58.7615,1078.863,508.40950000000004,161.034,257.00466666666665,196.9525,44.977666666666664,346.32725,136.3325,86.7805,44.2626,1372.7015,254.23000000000002,427.082,42.87166666666667,87.62049999999999,,,,,,,,,,,,,,,,,,,
1898,30842.349000000024,20303.873000000036,132824.65799999965,20886.30400000001,432.38700000000006,26385.657000000036,12951.851999999995,14935.40800000001,9225.078000000003,36595.520000000135,5043.503000000002,2425.245999999999,4032.5699999999983,9682.551000000007,19383.220000000016,14138.591000000008,10017.615999999996,2947.852,1319.9850000000001,1541.9830000000002,3525.4789999999994,3636.515,7598.535999999993,8901.484,972.389,10722.358999999995,3397.2870000000007,22434.081000000013,7017.527999999997,198.844,5047.838999999998,1624.455,3280.5030000000006,759.875,5670.955999999999,433.4669999999999,450.2780000000001,1064.5080000000003,1801.9420000000007,1164.8029999999999,5358.187999999997,270.00700000000006,1178.361,10053.276000000002,505.55100000000004,924.8520000000001,1908.5650000000007,1720.8519999999999,414.44199999999995,288.03599999999994,1007.271,153.726,1592.3750000000002,219.71500000000003,547.125,1162.631,643.8990000000002,1777.0660000000005,279.048,50.593,84.10000000000001,590.92,137.21,1766.9940000000006,217.1219999999999,475.27800000000013,369.69499999999994,1300.1100000000001,92.731,60.150999999999996,1141.132,534.133,167.83599999999998,270.332,200.095,47.034000000000006,365.8065,142.555,91.60700000000001,45.9804,1452.2509999999997,267.38,448.928,45.09,92.167,,,,,,,,,,,,,,,,,,,
1899,31839.72450000002,20598.866500000026,138760.02899999963,21399.672000000006,444.84350000000006,27185.49850000003,13361.265999999996,15351.959000000008,9274.274000000001,37912.105000000134,5117.356500000003,2421.2329999999993,4228.369999999998,9676.145499999999,20258.370000000017,14439.195500000003,10533.062999999995,3027.5509999999995,1336.2425000000003,1553.4315000000001,3601.8194999999996,3691.2475,7817.682999999993,9216.712,1002.2895000000001,11022.409499999994,3566.8985000000007,23284.84550000001,7180.518999999997,201.71699999999998,5242.944499999998,1672.9275,3396.4565000000007,774.9125,5956.902999999998,423.39849999999996,425.23400000000004,1107.2890000000002,1811.8710000000005,1190.0465,5631.913999999998,278.8585000000001,1231.0455,10486.253000000002,518.3155,902.0260000000001,1987.332500000001,1755.731,421.736,298.273,1054.5205,158.843,1652.4375000000002,205.3875,574.1925,1196.7555000000002,670.4595000000002,1840.9330000000007,291.779,52.6015,86.555,597.9849999999999,143.70333333333335,1833.6420000000007,228.9076666666666,501.40566666666683,388.00249999999994,1347.7500000000002,95.09549999999999,61.5405,1203.401,559.8565000000001,174.638,283.65933333333334,203.2375,49.090333333333334,385.28575,148.7775,96.43350000000001,47.6982,1531.8004999999998,280.53,470.774,47.30833333333334,96.7135,,,,,,,,,,,,,,,,,,,
1900,32837.10000000001,20893.86000000002,144695.39999999964,21913.040000000005,457.3,27985.340000000026,13770.679999999993,15768.510000000006,9323.47,39228.69000000013,5191.210000000003,2417.2199999999993,4424.169999999998,9669.73999999999,21133.52000000002,14739.8,11048.509999999995,3107.25,1352.5000000000002,1564.88,3678.16,3745.98,8036.829999999993,9531.94,1032.19,11322.459999999992,3736.510000000001,24135.61000000001,7343.5099999999975,204.59,5438.049999999998,1721.4,3512.4100000000008,789.95,6242.8499999999985,413.33,400.19000000000005,1150.0700000000004,1821.8000000000006,1215.29,5905.639999999998,287.7100000000001,1283.73,10919.230000000003,531.08,879.2,2066.100000000001,1790.61,429.03,308.51,1101.77,163.96,1712.5000000000002,191.06,601.26,1230.88,697.0200000000002,1904.8000000000006,304.51,54.61,89.01,605.05,150.19666666666666,1900.2900000000006,240.69333333333324,527.5333333333335,406.31,1395.39,97.46,62.93,1265.67,585.58,181.44,296.9866666666666,206.38,51.14666666666666,404.76500000000004,155.0,101.26,49.416000000000004,1611.35,293.68,492.62,49.52666666666667,101.26,,101.26,177.64,89.01,,,,,,,,,,,,,,,
1901,34307.76299999996,21228.271999999997,153690.46199999918,21937.57499999999,440.254,28126.915999999997,14100.309999999983,15876.843999999996,9366.378999999997,40734.26800000007,5116.6910000000025,2447.9959999999996,5114.770999999995,10214.395999999984,22526.786999999986,14714.361999999992,12288.575999999977,3083.3650000000002,1403.6960000000004,1594.8380000000002,4027.444,3923.5490000000004,8143.863999999992,9733.276999999996,1015.023,11323.231999999989,3549.305000000001,26146.555999999968,7691.979999999995,399.2610000000001,5338.846999999999,1914.9810000000002,3770.704000000001,840.033,7203.35599999999,479.562,424.71000000000004,1107.7875000000004,1919.2890000000007,1237.181,6677.565999999992,388.0170000000001,1406.342,11196.967999999997,499.485,1027.9230000000002,2124.817000000001,1862.534,436.32399999999996,342.198,1149.0194999999999,169.077,1942.8260000000002,258.00600000000003,713.238,1344.4350000000002,641.6600000000002,2144.580000000001,295.572,56.618500000000004,,745.3330000000001,156.69,2126.1790000000005,252.4789999999999,553.6610000000002,451.731,1578.5460000000003,123.56899999999999,64.3195,1217.9840000000002,942.9400000000002,227.83499999999998,310.31399999999996,207.255,53.203,424.24425,183.046,106.22850000000001,51.1338,1858.962,292.996,536.581,51.745000000000005,177.18600000000004,,136.78000000000003,202.902,,,,,,,,,,,,,,,,
1902,35778.42599999992,21562.683999999976,162685.52399999875,21962.10999999997,423.208,28268.49199999997,14429.939999999973,15985.177999999985,9409.287999999997,42239.846,5042.172000000002,2478.7719999999995,5805.371999999992,10759.051999999978,23920.053999999953,14688.923999999985,13528.64199999996,3059.48,1454.8920000000003,1624.7960000000003,4376.728,4101.118,8250.897999999992,9934.613999999992,997.8560000000001,11324.003999999986,3362.1000000000013,28157.501999999924,8040.4499999999925,593.9320000000001,5239.643999999999,2108.5620000000004,4028.998000000001,890.1160000000001,8163.861999999981,545.794,449.23,1065.5050000000003,2016.7780000000007,1259.0720000000001,7449.491999999986,488.3240000000001,1528.9540000000002,11474.70599999999,467.89000000000004,1176.6460000000002,2183.534000000001,1934.458,443.61799999999994,375.88599999999997,1196.269,174.194,2173.1520000000005,324.95200000000006,825.2160000000001,1457.9900000000002,586.3000000000002,2384.3600000000006,286.634,58.627,,885.6160000000001,163.18333333333334,2352.0680000000007,264.2646666666666,579.7886666666668,497.15200000000004,1761.7020000000002,149.67799999999997,65.709,1170.298,1300.3000000000002,274.23,323.6413333333333,208.13,55.25933333333333,443.7235,211.09199999999998,111.197,52.851600000000005,2106.574,292.312,580.542,53.96333333333334,253.11200000000002,,172.3,228.164,,,,,,,,,,,,,,,,
1903,37249.08899999987,21897.095999999958,171680.5859999983,21986.644999999953,406.16200000000003,28410.06799999994,14759.569999999965,16093.511999999973,9452.196999999995,43745.423999999926,4967.653000000002,2509.548,6495.972999999988,11303.707999999971,25313.320999999916,14663.485999999979,14768.707999999942,3035.5950000000003,1506.0880000000004,1654.7540000000004,4726.012000000001,4278.687000000001,8357.931999999992,10135.95099999999,980.6890000000001,11324.775999999983,3174.895000000001,30168.44799999988,8388.91999999999,788.6030000000003,5140.440999999999,2302.1430000000005,4287.292000000001,940.1990000000001,9124.367999999971,612.0260000000001,473.75,1023.2225000000003,2114.2670000000007,1280.9630000000002,8221.41799999998,588.6310000000001,1651.5660000000003,11752.443999999983,436.295,1325.3690000000001,2242.2510000000007,2006.382,450.9119999999999,409.574,1243.5185,179.311,2403.4780000000005,391.8980000000001,937.1940000000002,1571.5450000000003,530.94,2624.140000000001,277.69599999999997,60.6355,,1025.8990000000001,169.67666666666668,2577.957000000001,276.05033333333324,605.9163333333335,542.5730000000001,1944.8580000000004,175.78699999999998,67.0985,1122.612,1657.6600000000003,320.625,336.96866666666665,209.005,57.31566666666667,463.20275000000004,239.13799999999995,116.16550000000001,54.5694,2354.1860000000006,291.628,624.5029999999999,56.18166666666667,329.03800000000007,,207.82000000000005,253.42599999999996,,,,,,,,,,,,,,,,
1904,38719.75199999982,22231.507999999936,180675.64799999783,22011.17999999994,389.116,28551.643999999913,15089.199999999955,16201.845999999963,9495.105999999994,45251.00199999986,4893.134000000002,2540.324,7186.573999999985,11848.363999999965,26706.587999999883,14638.047999999972,16008.773999999925,3011.7100000000005,1557.2840000000003,1684.7120000000004,5075.296000000001,4456.256000000001,8464.965999999991,10337.287999999986,963.5220000000002,11325.54799999998,2987.690000000001,32179.393999999833,8737.389999999987,983.2740000000003,5041.237999999999,2495.7240000000006,4545.586000000001,990.2820000000002,10084.873999999963,678.258,498.27000000000004,980.9400000000003,2211.7560000000008,1302.8540000000003,8993.343999999975,688.9380000000001,1774.1780000000003,12030.181999999977,404.70000000000005,1474.0920000000003,2300.9680000000008,2078.3060000000005,458.2059999999999,443.262,1290.7679999999998,184.428,2633.8040000000005,458.8440000000001,1049.1720000000003,1685.1000000000004,475.5800000000001,2863.920000000001,268.758,62.644000000000005,,1166.1820000000002,176.17000000000002,2803.846000000001,287.8359999999999,632.0440000000002,587.9940000000001,2128.0140000000006,201.89599999999996,68.488,1074.9260000000002,2015.0200000000004,367.02,350.296,209.88,59.372,482.682,267.18399999999997,121.13400000000001,56.2872,2601.7980000000007,290.944,668.4639999999999,58.39999999999999,404.96400000000006,,243.34000000000003,278.688,,,,,,,,,,,,,,,,
