,source,year,birth_place,population,population_percent
6434,census,1897,Kansas,18508.07000000001,0.037865649044477624
6435,census,1897,England,13837.986500000012,0.028311128080411377
6436,census,1897,Nebraska,9502.168999999996,0.019440481720423283
6437,census,1897,New Jersey,2868.1529999999993,0.005867952460946254
6438,census,1897,Maryland,1303.7275000000004,0.002667295291439582
6439,census,1897,Connecticut,1530.5345000000002,0.0031313195934241124
6440,census,1897,Tennessee,3449.1385,0.007056590338527784
6441,census,1897,Virginia,3581.7824999999993,0.0073279666166516325
6442,census,1897,Kentucky,7379.388999999991,0.015097487422334051
6443,census,1897,Wisconsin,8586.255999999998,0.017566615876319896
6444,census,1897,Louisiana,942.4885,0.001928236643229474
6445,census,1897,Canada,10422.308499999996,0.02132299455828056
6446,census,1897,Utah,3227.675500000001,0.0066034993228607205
6447,census,1897,Iowa,21583.316500000008,0.04415729396986736
6448,census,1897,Michigan,6854.536999999997,0.014023693037922714
6449,census,1897,Mexico,195.97099999999998,0.0004009369485254443
6450,census,1897,Scotland,4852.7334999999985,0.009928204486874072
6451,census,1897,North Carolina,1575.9825,0.0032243016287078247
6452,census,1897,Texas,3164.5495000000005,0.006474349878235661
6453,census,1897,Mississippi,744.8375,0.001523862583735964
6454,census,1897,Other USSR/Russia,5385.008999999999,0.01101718660537556
6455,census,1897,New Hampshire,443.5355,0.0009074290070097475
6456,census,1897,France,475.3220000000002,0.0009724609878349925
6457,census,1897,China,1021.7270000000003,0.002090350641707481
6458,census,1897,Vermont,1792.0130000000006,0.0036662782959617866
6459,census,1897,Switzerland,1139.5594999999996,0.002331424081079246
6460,census,1897,Italy,5084.461999999998,0.010402297682685585
6461,census,1897,Washington,261.1555000000001,0.0005342978770360753
6462,census,1897,Wyoming,1125.6765,0.0023030208599068348
6463,census,1897,Sweden,9620.299000000005,0.01968216381486233
6464,census,1897,South Carolina,492.7865000000001,0.0010081915976574796
6465,census,1897,Wales,947.678,0.0019388538380918402
6466,census,1897,California,1829.7975000000006,0.003743581581302779
6467,census,1897,Georgia,1685.973,0.003449331125096514
6468,census,1897,District of Columbia,407.148,0.0008329838431106522
6469,census,1897,Netherlands,277.79900000000004,0.000568348803462859
6470,census,1897,Czechoslovakia,960.0215,0.001964107397159885
6471,census,1897,Belgium,148.609,0.0003040390618174003
6472,census,1897,Denmark,1532.3125,0.0031349572025319815
6473,census,1897,Rhode Island,234.0425,0.00047882740699014805
6474,census,1897,"United States, ns",520.0575,0.0010639853198063554
6475,census,1897,Alabama,1128.5065,0.0023088107551685164
6476,census,1897,Poland,617.3385000000002,0.0012630124579518147
6477,census,1897,Arkansas,1713.1990000000005,0.003505032781773032
6478,census,1897,Florida,266.317,0.0005448577867156404
6479,census,1897,AFRICA,48.5845,9.939899870712733e-05
6480,census,1897,West Indies,81.64500000000002,0.0001670374553498217
6481,census,1897,Norway,583.8549999999998,0.001194508585868946
6482,census,1897,Cuba,130.7166666666667,0.00026743314804104185
6483,census,1897,Minnesota,1700.346000000001,0.003478736836967947
6484,census,1897,Abroad (unknown) or at sea,205.33633333333324,0.000420097478239485
6485,census,1897,Japan,449.1503333333335,0.0009189163910775212
6486,census,1897,Montana,351.38749999999993,0.0007189034704113595
6487,census,1897,West Virginia,1252.47,0.0025624276036743357
6488,census,1897,SOUTH AMERICA,90.3665,0.0001848807668426684
6489,census,1897,Australia and New Zealand,58.7615,0.00012022011675593784
6490,census,1897,Finland,1078.863,0.0022072451490118767
6491,census,1897,Oklahoma,508.4095,0.0010401546837611017
6492,census,1897,Oregon,161.034,0.00032945936168538405
6493,census,1897,"Europe, ns",257.00466666666665,0.0005258056896690444
6494,census,1897,Nevada,196.9525,0.0004029449987725611
6495,census,1897,Portugal,44.97766666666666,9.20197806059464e-05
6496,census,1897,Spain,346.32725,0.000708550708044602
6497,census,1897,Arizona,136.3325,0.0002789225780082009
6498,census,1897,Hawaii,86.7805,0.00017754417164535734
6499,census,1897,India,44.2626,9.055682615184048e-05
6500,census,1897,South Dakota,1372.7015,0.002808409155672524
6501,census,1897,Idaho,254.23,0.0005201290008400412
6502,census,1897,Hungary,427.082,0.0008737668014662567
6503,census,1897,Central America,42.87166666666667,8.771111649955015e-05
6504,census,1897,Greece,87.62049999999998,0.00017926272712939
6505,census,1897,Iceland,0.0,0.0
6506,census,1897,Syria,0.0,0.0
6507,census,1897,North Dakota,0.0,0.0
6508,census,1897,Indonesia,0.0,0.0
6509,census,1897,U.S. Virgin Islands,0.0,0.0
6510,census,1897,Romania,0.0,0.0
6511,census,1897,Turkey,0.0,0.0
6512,census,1897,Pacific Islands,0.0,0.0
6513,census,1897,Yugoslavia,0.0,0.0
6514,census,1897,Bulgaria,0.0,0.0
6515,census,1897,"Southwest Asia, nec/ns",0.0,0.0
6516,census,1897,Philippines,0.0,0.0
6517,census,1897,Lebanon,0.0,0.0
6518,census,1897,Latvia,0.0,0.0
6519,census,1897,Lithuania,0.0,0.0
6520,census,1897,Native American,0.0,0.0
6521,census,1897,Israel/Palestine,0.0,0.0
6522,census,1897,Missing/blank,0.0,0.0
6523,census,1897,Korea,0.0,0.0
6524,census,1898,Missouri,30842.349000000024,0.06094343713573681
6525,census,1898,New York,20303.87300000004,0.040119765449365914
6526,census,1898,Colorado,132824.65799999965,0.26245702604878485
6527,census,1898,Pennsylvania,20886.30400000001,0.04127062938111128
6528,census,1898,Delaware,432.38700000000006,0.0008543820690444108
6529,census,1898,Ohio,26385.65700000004,0.05213716467136193
6530,census,1898,Indiana,12951.851999999995,0.025592420932444744
6531,census,1898,Germany,14935.40800000001,0.029511860414541725
6532,census,1898,Ireland,9225.078000000003,0.01822844171711008
6533,census,1898,Illinois,36595.520000000135,0.07231150819834137
6534,census,1898,Massachusetts,5043.5030000000015,0.009965791127789905
6535,census,1898,Maine,2425.245999999999,0.004792203964091613
6536,census,1898,Austria,4032.569999999999,0.007968221755433023
6537,census,1898,New Mexico,9682.551000000009,0.01913239287260726
6538,census,1898,Kansas,19383.220000000016,0.03830058629964133
6539,census,1898,England,14138.591000000008,0.027937377007062402
6540,census,1898,Nebraska,10017.615999999996,0.0197944699654994
6541,census,1898,New Jersey,2947.8520000000003,0.005824855721834154
6542,census,1898,Maryland,1319.985,0.002608245658189507
6543,census,1898,Connecticut,1541.9830000000004,0.003046906188140041
6544,census,1898,Tennessee,3525.4789999999994,0.006966227112268916
6545,census,1898,Virginia,3636.515,0.007185630487991163
6546,census,1898,Kentucky,7598.535999999993,0.01501444980859377
6547,census,1898,Wisconsin,8901.484,0.01758903093174799
6548,census,1898,Louisiana,972.3889999999999,0.0019214077336645768
6549,census,1898,Canada,10722.358999999997,0.0211870182671009
6550,census,1898,Utah,3397.287000000001,0.0067129240615413505
6551,census,1898,Iowa,22434.08100000001,0.044328984317035226
6552,census,1898,Michigan,7017.5279999999975,0.01386639767665791
6553,census,1898,Mexico,198.84400000000002,0.0003929090100698375
6554,census,1898,Scotland,5047.838999999998,0.009974358916949555
6555,census,1898,North Carolina,1624.455,0.0032098680671933666
6556,census,1898,Texas,3280.503000000001,0.006482162832477381
6557,census,1898,Mississippi,759.875,0.001501487266534659
6558,census,1898,Other USSR/Russia,5670.955999999999,0.011205617006847603
6559,census,1898,New Hampshire,433.46699999999987,0.0008565161124697863
6560,census,1898,France,450.27800000000013,0.0008897340791586687
6561,census,1898,China,1064.5080000000003,0.00210343175801846
6562,census,1898,Vermont,1801.9420000000007,0.0035605763685263993
6563,census,1898,Switzerland,1164.803,0.00230161128148889
6564,census,1898,Italy,5358.187999999997,0.010587598030858769
6565,census,1898,Washington,270.00700000000006,0.000533524688106891
6566,census,1898,Wyoming,1178.361,0.002328401430341895
6567,census,1898,Sweden,10053.276000000002,0.019864932917859505
6568,census,1898,South Carolina,505.551,0.000998951655316813
6569,census,1898,Wales,924.852,0.0018274762315237537
6570,census,1898,California,1908.5650000000005,0.003771259805696624
6571,census,1898,Georgia,1720.852,0.0034003452746710987
6572,census,1898,District of Columbia,414.442,0.0008189233567588842
6573,census,1898,Netherlands,288.03599999999994,0.0005691493815477242
6574,census,1898,Czechoslovakia,1007.2710000000001,0.001990333384371946
6575,census,1898,Belgium,153.726,0.00030375737000862903
6576,census,1898,Denmark,1592.3750000000002,0.0031464790735951675
6577,census,1898,Rhode Island,219.71500000000003,0.0004341493992652247
6578,census,1898,"United States, ns",547.125,0.0010811004713969735
6579,census,1898,Alabama,1162.631,0.0022973194830445236
6580,census,1898,Poland,643.8990000000002,0.0012723226181074528
6581,census,1898,Arkansas,1777.0660000000007,0.00351142223496191
6582,census,1898,Florida,279.048,0.0005513893979298747
6583,census,1898,AFRICA,50.593,9.997005464818293e-05
6584,census,1898,West Indies,84.10000000000002,0.00016617875192046698
6585,census,1898,Norway,590.92,0.0011676379082620966
6586,census,1898,Cuba,137.21,0.00027112231332945624
6587,census,1898,Minnesota,1766.9940000000006,0.0034915203040541457
6588,census,1898,Abroad (unknown) or at sea,217.12199999999993,0.00042902571907818803
6589,census,1898,Japan,475.2780000000001,0.000939133232523849
6590,census,1898,Montana,369.695,0.0007305048001336151
6591,census,1898,West Virginia,1300.11,0.002568973331264189
6592,census,1898,SOUTH AMERICA,92.73100000000001,0.00018323331562826185
6593,census,1898,Australia and New Zealand,60.151,0.00011885633896275871
6594,census,1898,Finland,1141.132,0.002254838187116603
6595,census,1898,Oklahoma,534.133,0.0010554287193761567
6596,census,1898,Oregon,167.83599999999996,0.0003316382521679368
6597,census,1898,"Europe, ns",270.332,0.0005341668771006382
6598,census,1898,Nevada,200.095,0.00039538094370423105
6599,census,1898,Portugal,47.034000000000006,9.293759117511585e-05
6600,census,1898,Spain,365.8065,0.0007228212558191949
6601,census,1898,Arizona,142.555,0.0002816838523189318
6602,census,1898,Hawaii,91.607,0.0001810123296929633
6603,census,1898,India,45.9804,9.085571325569368e-05
6604,census,1898,South Dakota,1452.2509999999993,0.002869598794949464
6605,census,1898,Idaho,267.38,0.0005283338250712777
6606,census,1898,Hungary,448.92800000000005,0.0008870665248769488
6607,census,1898,Central America,45.09,8.909631300943941e-05
6608,census,1898,Greece,92.167,0.00018211887072834337
6609,census,1898,Iceland,0.0,0.0
6610,census,1898,Syria,0.0,0.0
6611,census,1898,North Dakota,0.0,0.0
6612,census,1898,Indonesia,0.0,0.0
6613,census,1898,U.S. Virgin Islands,0.0,0.0
6614,census,1898,Romania,0.0,0.0
6615,census,1898,Turkey,0.0,0.0
6616,census,1898,Pacific Islands,0.0,0.0
6617,census,1898,Yugoslavia,0.0,0.0
6618,census,1898,Bulgaria,0.0,0.0
6619,census,1898,"Southwest Asia, nec/ns",0.0,0.0
6620,census,1898,Philippines,0.0,0.0
6621,census,1898,Lebanon,0.0,0.0
6622,census,1898,Latvia,0.0,0.0
6623,census,1898,Lithuania,0.0,0.0
6624,census,1898,Native American,0.0,0.0
6625,census,1898,Israel/Palestine,0.0,0.0
6626,census,1898,Missing/blank,0.0,0.0
6627,census,1898,Korea,0.0,0.0
6628,census,1899,Missouri,31839.72450000002,0.06083475430952072
6629,census,1899,New York,20598.866500000026,0.03935734376665595
6630,census,1899,Colorado,138760.02899999966,0.265122654318097
6631,census,1899,Pennsylvania,21399.672000000006,0.04088740744048616
6632,census,1899,Delaware,444.84350000000006,0.0008499428136913454
6633,census,1899,Ohio,27185.49850000003,0.05194213040471958
6634,census,1899,Indiana,13361.265999999996,0.02552878038797578
6635,census,1899,Germany,15351.959000000008,0.02933230951589532
6636,census,1899,Ireland,9274.274,0.017719945415645026
6637,census,1899,Illinois,37912.10500000013,0.07243698333607625
6638,census,1899,Massachusetts,5117.356500000003,0.009777506881120434
6639,census,1899,Maine,2421.2329999999993,0.004626142876365141
6640,census,1899,Austria,4228.369999999998,0.008078959668126145
6641,census,1899,New Mexico,9676.1455,0.01848778352826747
6642,census,1899,Kansas,20258.370000000017,0.0387067721538032
6643,census,1899,England,14439.195500000005,0.027588332639927115
6644,census,1899,Nebraska,10533.062999999996,0.02012505792038818
6645,census,1899,New Jersey,3027.5509999999995,0.005784607880151212
6646,census,1899,Maryland,1336.2425000000005,0.0025530994838048843
6647,census,1899,Connecticut,1553.4315,0.002968072906509294
6648,census,1899,Tennessee,3601.8195,0.006881837320851838
6649,census,1899,Virginia,3691.2475,0.007052703447799381
6650,census,1899,Kentucky,7817.682999999993,0.014936901372206162
6651,census,1899,Wisconsin,9216.712,0.017609964246443496
6652,census,1899,Louisiana,1002.2895,0.0019150302471842157
6653,census,1899,Canada,11022.409499999994,0.021060030649179343
6654,census,1899,Utah,3566.898500000001,0.006815115309634602
6655,census,1899,Iowa,23284.84550000001,0.04448932512364072
6656,census,1899,Michigan,7180.5189999999975,0.01371950027959083
6657,census,1899,Mexico,201.717,0.00038541175615554036
6658,census,1899,Scotland,5242.944499999998,0.010017462321822308
6659,census,1899,North Carolina,1672.9275,0.003196388632073141
6660,census,1899,Texas,3396.456500000001,0.006489459313646844
6661,census,1899,Mississippi,774.9125,0.0014805910631819836
6662,census,1899,Other USSR/Russia,5956.9029999999975,0.01138159127132669
6663,census,1899,New Hampshire,423.3985,0.0008089688000447238
6664,census,1899,France,425.234,0.0008124758087669608
6665,census,1899,China,1107.2890000000002,0.002115648150932803
6666,census,1899,Vermont,1811.8710000000005,0.003461861836321655
6667,census,1899,Switzerland,1190.0465,0.0022737692483615866
6668,census,1899,Italy,5631.913999999998,0.010760649153303752
6669,census,1899,Washington,278.85850000000005,0.000532802610607434
6670,census,1899,Wyoming,1231.0455,0.0023521042255356525
6671,census,1899,Sweden,10486.253000000002,0.020035620122356095
6672,census,1899,South Carolina,518.3155,0.000990322516682466
6673,census,1899,Wales,902.026,0.0017234612093078789
6674,census,1899,California,1987.332500000001,0.00379710836910117
6675,census,1899,Georgia,1755.731,0.0033545976196687585
6676,census,1899,District of Columbia,421.736,0.0008057923347760127
6677,census,1899,Netherlands,298.27299999999997,0.0005698970376506763
6678,census,1899,Czechoslovakia,1054.5205,0.0020148257103120635
6679,census,1899,Belgium,158.843,0.00030349429935510886
6680,census,1899,Denmark,1652.4375000000002,0.003157239294716215
6681,census,1899,Rhode Island,205.3875,0.00039242481827211407
6682,census,1899,"United States, ns",574.1925,0.0010970842308597694
6683,census,1899,Alabama,1196.7555000000002,0.0022865878381286746
6684,census,1899,Poland,670.4595000000003,0.0012810173328284954
6685,census,1899,Arkansas,1840.9330000000007,0.0035173893152024255
6686,census,1899,Florida,291.779,0.0005574892388807458
6687,census,1899,AFRICA,52.6015,0.00010050336110201747
6688,census,1899,West Indies,86.555,0.00016537681283205084
6689,census,1899,Norway,597.9849999999999,0.0011425435089986009
6690,census,1899,Cuba,143.70333333333338,0.00027456760741734714
6691,census,1899,Minnesota,1833.6420000000005,0.003503458723759314
6692,census,1899,Abroad (unknown) or at sea,228.90766666666661,0.0004373637611478806
6693,census,1899,Japan,501.4056666666668,0.0009580136455347815
6694,census,1899,Montana,388.0025,0.0007413392273221397
6695,census,1899,West Virginia,1347.7500000000002,0.0025750863554317664
6696,census,1899,SOUTH AMERICA,95.0955,0.00018169476869817213
6697,census,1899,Australia and New Zealand,61.5405,0.00011758271330472906
6698,census,1899,Finland,1203.401,0.002299285101252415
6699,census,1899,Oklahoma,559.8565000000001,0.0010696930693005265
6700,census,1899,Oregon,174.638,0.00033367310772761474
6701,census,1899,"Europe, ns",283.65933333333334,0.0005419753506640978
6702,census,1899,Nevada,203.2375,0.000388316908300548
6703,census,1899,Portugal,49.090333333333334,9.379473014302642e-05
6704,census,1899,Spain,385.28575,0.0007361484531755106
6705,census,1899,Arizona,148.7775,0.0002842625933928767
6706,census,1899,Hawaii,96.4335,0.0001842512261595468
6707,census,1899,India,47.6982,9.113484251430566e-05
6708,census,1899,South Dakota,1531.8004999999996,0.0029267435108837362
6709,census,1899,Idaho,280.53,0.0005359962717783515
6710,census,1899,Hungary,470.774,0.0008994870739321344
6711,census,1899,Central America,47.30833333333334,9.038994150612834e-05
6712,census,1899,Greece,96.7135,0.00018478620978375074
6713,census,1899,Iceland,0.0,0.0
6714,census,1899,Syria,0.0,0.0
6715,census,1899,North Dakota,0.0,0.0
6716,census,1899,Indonesia,0.0,0.0
6717,census,1899,U.S. Virgin Islands,0.0,0.0
6718,census,1899,Romania,0.0,0.0
6719,census,1899,Turkey,0.0,0.0
6720,census,1899,Pacific Islands,0.0,0.0
6721,census,1899,Yugoslavia,0.0,0.0
6722,census,1899,Bulgaria,0.0,0.0
6723,census,1899,"Southwest Asia, nec/ns",0.0,0.0
6724,census,1899,Philippines,0.0,0.0
6725,census,1899,Lebanon,0.0,0.0
6726,census,1899,Latvia,0.0,0.0
6727,census,1899,Lithuania,0.0,0.0
6728,census,1899,Native American,0.0,0.0
6729,census,1899,Israel/Palestine,0.0,0.0
6730,census,1899,Missing/blank,0.0,0.0
6731,census,1899,Korea,0.0,0.0
6732,census,1900,Missouri,32837.10000000001,0.060691727855552706
6733,census,1900,New York,20893.86000000002,0.0386174316541966
6734,census,1900,Colorado,144695.39999999964,0.26743573088824274
6735,census,1900,Pennsylvania,21913.040000000005,0.040501148401285145
6736,census,1900,Delaware,457.3,0.000845212492831104
6737,census,1900,Ohio,27985.340000000026,0.05172438002214307
6738,census,1900,Indiana,13770.679999999993,0.025451893222784648
6739,census,1900,Germany,15768.510000000006,0.029144416456007426
6740,census,1900,Ireland,9323.47,0.01723226179867923
6741,census,1900,Illinois,39228.69000000013,0.07250509264246383
6742,census,1900,Massachusetts,5191.210000000003,0.009594742061906313
6743,census,1900,Maine,2417.2199999999993,0.004467667924603544
6744,census,1900,Austria,4424.169999999998,0.008177047352741272
6745,census,1900,New Mexico,9669.73999999999,0.01787226120802237
6746,census,1900,Kansas,21133.52000000002,0.03906038732013122
6747,census,1900,England,14739.8,0.02724308572453948
6748,census,1900,Nebraska,11048.509999999995,0.020420596280711516
6749,census,1900,New Jersey,3107.25,0.00574302759315427
6750,census,1900,Maryland,1352.5000000000002,0.002499781098959257
6751,census,1900,Connecticut,1564.88,0.002892316041507846
6752,census,1900,Tennessee,3678.16,0.006798221698297951
6753,census,1900,Virginia,3745.98,0.006923571165308241
6754,census,1900,Kentucky,8036.829999999993,0.01485420756343712
6755,census,1900,Wisconsin,9531.94,0.017617570017311422
6756,census,1900,Louisiana,1032.19,0.0019077627005802257
6757,census,1900,Canada,11322.459999999992,0.020926929021606065
6758,census,1900,Utah,3736.510000000001,0.006906068076948063
6759,census,1900,Iowa,24135.61000000001,0.044609051157007064
6760,census,1900,Michigan,7343.5099999999975,0.013572767096501504
6761,census,1900,Mexico,204.59,0.00037813694272537845
6762,census,1900,Scotland,5438.049999999998,0.0100509682848025
6763,census,1900,North Carolina,1721.4,0.003181606790202192
6764,census,1900,Texas,3512.410000000001,0.006491871445320137
6765,census,1900,Mississippi,789.95,0.0014600385058209722
6766,census,1900,Other USSR/Russia,6242.8499999999985,0.011538453555369902
6767,census,1900,New Hampshire,413.33,0.0007639441934438665
6768,census,1900,France,400.19000000000005,0.0007396579652439963
6769,census,1900,China,1150.0700000000004,0.0021256364129242683
6770,census,1900,Vermont,1821.8000000000006,0.0033671727956258598
6771,census,1900,Switzerland,1215.29,0.0022461803857701996
6772,census,1900,Italy,5905.639999999998,0.010915199444922542
6773,census,1900,Washington,287.7100000000001,0.0005317648946259282
6774,census,1900,Wyoming,1283.73,0.00237267577831199
6775,census,1900,Sweden,10919.230000000003,0.020181652324723763
6776,census,1900,South Carolina,531.08,0.000981577631079691
6777,census,1900,Wales,879.2,0.0016249963343474888
6778,census,1900,California,2066.100000000001,0.003818704420376874
6779,census,1900,Georgia,1790.61,0.0033095253483234263
6780,census,1900,District of Columbia,429.03,0.0007929619851286431
6781,census,1900,Netherlands,308.51,0.0005702088479407913
6782,census,1900,Czechoslovakia,1101.77,0.0020363651174863883
6783,census,1900,Belgium,163.96,0.0003030418550723547
6784,census,1900,Denmark,1712.5000000000002,0.0031651572140241977
6785,census,1900,Rhode Island,191.06,0.0003531298904008544
6786,census,1900,"United States, ns",601.26,0.0011112890081776286
6787,census,1900,Alabama,1230.88,0.0022749948680864844
6788,census,1900,Poland,697.0200000000003,0.0012882790547849034
6789,census,1900,Arkansas,1904.8000000000006,0.0035205789554880545
6790,census,1900,Florida,304.51,0.0005628157799956253
6791,census,1900,AFRICA,54.61,0.00010093386012137892
6792,census,1900,West Indies,89.01,0.0001645142444498066
6793,census,1900,Norway,605.05,0.0011182939400556733
6794,census,1900,Cuba,150.19666666666666,0.00027760354045102927
6795,census,1900,Minnesota,1900.2900000000006,0.00351224327137988
6796,census,1900,Abroad (unknown) or at sea,240.69333333333324,0.00044486554182045576
6797,census,1900,Japan,527.5333333333335,0.0009750224441683107
6798,census,1900,Montana,406.31,0.0007509693592001002
6799,census,1900,West Virginia,1395.39,0.002579053270001299
6800,census,1900,SOUTH AMERICA,97.46,0.00018013210048396978
6801,census,1900,Australia and New Zealand,62.93,0.00011631144144732423
6802,census,1900,Finland,1265.67,0.0023392960765395657
6803,census,1900,Oklahoma,585.58,0.0010823081818325778
6804,census,1900,Oregon,181.44,0.00033534956199273016
6805,census,1900,"Europe, ns",296.9866666666666,0.0005489106513687588
6806,census,1900,Nevada,206.38,0.0003814453406308402
6807,census,1900,Portugal,51.14666666666666,9.453269545885601e-05
6808,census,1900,Spain,404.765,0.0007481137867062798
6809,census,1900,Arizona,155.0,0.00028648138287518284
6810,census,1900,Hawaii,101.26,0.00018715551503187752
6811,census,1900,India,49.416,9.133396139458086e-05
6812,census,1900,South Dakota,1611.35,0.002978205008360812
6813,census,1900,Idaho,293.68,0.0005427990485340884
6814,census,1900,Hungary,492.62,0.0009104932827869198
6815,census,1900,Central America,49.52666666666667,9.15385029410638e-05
6816,census,1900,Greece,101.26,0.00018715551503187752
6817,census,1900,Iceland,0.0,0.0
6818,census,1900,Syria,101.26,0.00018715551503187752
6819,census,1900,North Dakota,177.64,0.0003283261474448224
6820,census,1900,Indonesia,89.01,0.0001645142444498066
6821,census,1900,U.S. Virgin Islands,0.0,0.0
6822,census,1900,Romania,0.0,0.0
6823,census,1900,Turkey,0.0,0.0
6824,census,1900,Pacific Islands,0.0,0.0
6825,census,1900,Yugoslavia,0.0,0.0
6826,census,1900,Bulgaria,0.0,0.0
6827,census,1900,"Southwest Asia, nec/ns",0.0,0.0
6828,census,1900,Philippines,0.0,0.0
6829,census,1900,Lebanon,0.0,0.0
6830,census,1900,Latvia,0.0,0.0
6831,census,1900,Lithuania,0.0,0.0
6832,census,1900,Native American,0.0,0.0
6833,census,1900,Israel/Palestine,0.0,0.0
6834,census,1900,Missing/blank,0.0,0.0
6835,census,1900,Korea,0.0,0.0
6836,census,1901,Missouri,34307.76299999996,0.06059135134974213
6837,census,1901,New York,21228.272,0.0374915055609978
6838,census,1901,Colorado,153690.46199999918,0.27143456663572474
6839,census,1901,Pennsylvania,21937.57499999999,0.03874421408898972
6840,census,1901,Delaware,440.254,0.0007775378650344938
6841,census,1901,Ohio,28126.916,0.04967528339695845
6842,census,1901,Indiana,14100.309999999983,0.02490272645728264
6843,census,1901,Germany,15876.843999999996,0.028040284443175325
6844,census,1901,Ireland,9366.378999999997,0.01654207419072607
6845,census,1901,Illinois,40734.26800000007,0.07194127884008539
6846,census,1901,Massachusetts,5116.691000000002,0.00903664928923124
6847,census,1901,Maine,2447.996,0.004323435070329811
6848,census,1901,Austria,5114.770999999995,0.00903325835422356
6849,census,1901,New Mexico,10214.395999999984,0.018039767176350155
6850,census,1901,Kansas,22526.786999999986,0.03978482846281187
6851,census,1901,England,14714.361999999992,0.025987211052766534
6852,census,1901,Nebraska,12288.575999999975,0.021703001329582697
6853,census,1901,New Jersey,3083.365,0.005445567874958732
6854,census,1901,Maryland,1403.6960000000006,0.0024790843263149437
6855,census,1901,Connecticut,1594.8380000000002,0.002816662503000273
6856,census,1901,Tennessee,4027.4440000000004,0.0071129171099092395
6857,census,1901,Virginia,3923.549,0.006929426905418742
6858,census,1901,Kentucky,8143.863999999991,0.014382975799632181
6859,census,1901,Wisconsin,9733.276999999996,0.017190057145123814
6860,census,1901,Louisiana,1015.023,0.0017926442834838685
6861,census,1901,Canada,11323.231999999987,0.019998095723310298
6862,census,1901,Utah,3549.305000000001,0.0062684700923926985
6863,census,1901,Iowa,26146.555999999964,0.04617774586998598
6864,census,1901,Michigan,7691.979999999995,0.013584898052233533
6865,census,1901,Mexico,399.26100000000014,0.0007051396365087816
6866,census,1901,Scotland,5338.846999999999,0.009429001662962316
6867,census,1901,North Carolina,1914.981,0.0033820708916253344
6868,census,1901,Texas,3770.704000000001,0.006659485519352526
6869,census,1901,Mississippi,840.033,0.0014835923475505525
6870,census,1901,Other USSR/Russia,7203.355999999991,0.012721933350573542
6871,census,1901,New Hampshire,479.56199999999995,0.0008469601948685802
6872,census,1901,France,424.71,0.0007500854203682417
6873,census,1901,China,1107.7875000000004,0.001956476778545793
6874,census,1901,Vermont,1919.2890000000007,0.0033896793020487927
6875,census,1901,Switzerland,1237.181,0.002185000189438915
6876,census,1901,Italy,6677.565999999992,0.011793329330947403
6877,census,1901,Washington,388.01700000000017,0.0006852814733701211
6878,census,1901,Wyoming,1406.342,0.0024837574586223867
6879,census,1901,Sweden,11196.967999999995,0.01977509935986849
6880,census,1901,South Carolina,499.485,0.0008821464439090937
6881,census,1901,Wales,1027.9230000000002,0.0018154271280666438
6882,census,1901,California,2124.817000000001,0.0037526647657238747
6883,census,1901,Georgia,1862.5339999999999,0.0032894436164444974
6884,census,1901,District of Columbia,436.324,0.0007705970449406718
6885,census,1901,Netherlands,342.19800000000004,0.0006043599884136742
6886,census,1901,Czechoslovakia,1149.0195,0.0020292971078354803
6887,census,1901,Belgium,169.077,0.00029860891577688587
6888,census,1901,Denmark,1942.826,0.003431248279796448
6889,census,1901,Rhode Island,258.00600000000003,0.0004556674883273965
6890,census,1901,"United States, ns",713.238,0.0012596581786456734
6891,census,1901,Alabama,1344.4350000000004,0.0023744227640808487
6892,census,1901,Poland,641.6600000000002,0.001133243415114987
6893,census,1901,Arkansas,2144.580000000001,0.0037875684368470822
6894,census,1901,Florida,295.572,0.0005220132510868167
6895,census,1901,AFRICA,56.6185,9.999461131859219e-05
6896,census,1901,West Indies,0.0,0.0
6897,census,1901,Norway,745.3330000000002,0.0013163415427452211
6898,census,1901,Cuba,156.69,0.0002767320866414725
6899,census,1901,Minnesota,2126.1790000000005,0.003755070210244939
6900,census,1901,Abroad (unknown) or at sea,252.47899999999993,0.0004459061873964664
6901,census,1901,Japan,553.6610000000002,0.000977827326708816
6902,census,1901,Montana,451.731,0.0007978075322652308
6903,census,1901,West Virginia,1578.5460000000005,0.0027878890065706173
6904,census,1901,SOUTH AMERICA,123.569,0.00021823669164720223
6905,census,1901,Australia and New Zealand,64.3195,0.00011359543970091386
6906,census,1901,Finland,1217.9840000000004,0.002151096137698177
6907,census,1901,Oklahoma,942.9400000000003,0.001665337633401686
6908,census,1901,Oregon,227.835,0.0004023821236834507
6909,census,1901,"Europe, ns",310.314,0.0005480492739425739
6910,census,1901,Nevada,207.255,0.0003660355390700005
6911,census,1901,Portugal,53.203,9.396245584010634e-05
6912,census,1901,Spain,424.24425,0.0007492628537120845
6913,census,1901,Arizona,183.046,0.00032327973406965965
6914,census,1901,Hawaii,106.2285,0.0001876114268032016
6915,census,1901,India,51.1338,9.030801692454991e-05
6916,census,1901,South Dakota,1858.9620000000002,0.0032831350644406477
6917,census,1901,Idaho,292.996,0.0005174637466181944
6918,census,1901,Hungary,536.581,0.0009476621340364284
6919,census,1901,Central America,51.74500000000001,9.138746456865785e-05
6920,census,1901,Greece,177.18600000000004,0.0003129303178483372
6921,census,1901,Iceland,0.0,0.0
6922,census,1901,Syria,136.78000000000003,0.00024156879705674016
