,Location,Year,Prisoners,Region
1954,South Sea Islands,1930,0,
1955,South Sea Islands,1932,0,
1956,South Sea Islands,1934,0,
1957,South Sea Islands,1936,0,
1958,South Sea Islands,1938,0,
1959,South Sea Islands,1940,0,
1960,South Wales,1878,0,
1961,South Wales,1880,0,
1962,South Wales,1882,0,
1963,South Wales,1884,0,
1964,South Wales,1886,0,
1965,South Wales,1888,0,
1966,South Wales,1890,0,
1967,South Wales,1892,0,
1968,South Wales,1896,0,
1969,South Wales,1900,0,
1970,South Wales,1902,0,
1971,South Wales,1906,0,
1972,South Wales,1908,1,
1973,South Wales,1912,0,
1974,South Wales,1914,0,
1975,South Wales,1916,0,
1976,South Wales,1918,0,
1977,South Wales,1920,0,
1978,South Wales,1922,0,
1979,South Wales,1924,0,
1980,South Wales,1926,0,
1981,South Wales,1928,0,
1982,South Wales,1930,0,
1983,South Wales,1932,0,
1984,South Wales,1934,0,
1985,South Wales,1936,0,
1986,South Wales,1938,0,
1987,South Wales,1940,0,
1988,Spain,1878,0,Southern Europe
1989,Spain,1880,0,Southern Europe
1990,Spain,1882,0,Southern Europe
1991,Spain,1884,0,Southern Europe
1992,Spain,1886,0,Southern Europe
1993,Spain,1888,0,Southern Europe
1994,Spain,1890,0,Southern Europe
1995,Spain,1892,0,Southern Europe
1996,Spain,1896,1,Southern Europe
1997,Spain,1900,0,Southern Europe
1998,Spain,1902,0,Southern Europe
1999,Spain,1906,0,Southern Europe
2000,Spain,1908,0,Southern Europe
2001,Spain,1912,0,Southern Europe
2002,Spain,1914,0,Southern Europe
2003,Spain,1916,0,Southern Europe
2004,Spain,1918,0,Southern Europe
2005,Spain,1920,1,Southern Europe
2006,Spain,1922,1,Southern Europe
2007,Spain,1924,0,Southern Europe
2008,Spain,1926,0,Southern Europe
2009,Spain,1928,0,Southern Europe
2010,Spain,1930,1,Southern Europe
2011,Spain,1932,0,Southern Europe
2012,Spain,1934,0,Southern Europe
2013,Spain,1936,0,Southern Europe
2014,Spain,1938,1,Southern Europe
2015,Spain,1940,0,Southern Europe
2016,Sweden,1878,0,Northern Europe
2017,Sweden,1880,0,Northern Europe
2018,Sweden,1882,1,Northern Europe
2019,Sweden,1884,1,Northern Europe
2020,Sweden,1886,1,Northern Europe
2021,Sweden,1888,6,Northern Europe
2022,Sweden,1890,2,Northern Europe
2023,Sweden,1892,5,Northern Europe
2024,Sweden,1896,12,Northern Europe
2025,Sweden,1900,8,Northern Europe
2026,Sweden,1902,4,Northern Europe
2027,Sweden,1906,2,Northern Europe
2028,Sweden,1908,6,Northern Europe
2029,Sweden,1912,4,Northern Europe
2030,Sweden,1914,4,Northern Europe
2031,Sweden,1916,4,Northern Europe
2032,Sweden,1918,1,Northern Europe
2033,Sweden,1920,0,Northern Europe
2034,Sweden,1922,1,Northern Europe
2035,Sweden,1924,1,Northern Europe
2036,Sweden,1926,0,Northern Europe
2037,Sweden,1928,0,Northern Europe
2038,Sweden,1930,6,Northern Europe
2039,Sweden,1932,4,Northern Europe
2040,Sweden,1934,1,Northern Europe
2041,Sweden,1936,1,Northern Europe
2042,Sweden,1938,2,Northern Europe
2043,Sweden,1940,1,Northern Europe
2044,Switzerland,1878,0,Western Europe
2045,Switzerland,1880,0,Western Europe
2046,Switzerland,1882,1,Western Europe
2047,Switzerland,1884,0,Western Europe
2048,Switzerland,1886,1,Western Europe
2049,Switzerland,1888,0,Western Europe
2050,Switzerland,1890,1,Western Europe
2051,Switzerland,1892,2,Western Europe
2052,Switzerland,1896,4,Western Europe
2053,Switzerland,1900,4,Western Europe
2054,Switzerland,1902,2,Western Europe
2055,Switzerland,1906,1,Western Europe
2056,Switzerland,1908,0,Western Europe
2057,Switzerland,1912,1,Western Europe
2058,Switzerland,1914,1,Western Europe
2059,Switzerland,1916,1,Western Europe
2060,Switzerland,1918,1,Western Europe
2061,Switzerland,1920,1,Western Europe
2062,Switzerland,1922,0,Western Europe
2063,Switzerland,1924,1,Western Europe
2064,Switzerland,1926,3,Western Europe
2065,Switzerland,1928,0,Western Europe
2066,Switzerland,1930,0,Western Europe
2067,Switzerland,1932,0,Western Europe
2068,Switzerland,1934,1,Western Europe
2069,Switzerland,1936,0,Western Europe
2070,Switzerland,1938,0,Western Europe
2071,Switzerland,1940,0,Western Europe
2072,Syria,1878,0,Africa/Middle East
2073,Syria,1880,0,Africa/Middle East
2074,Syria,1882,0,Africa/Middle East
2075,Syria,1884,0,Africa/Middle East
2076,Syria,1886,0,Africa/Middle East
2077,Syria,1888,0,Africa/Middle East
2078,Syria,1890,0,Africa/Middle East
2079,Syria,1892,0,Africa/Middle East
2080,Syria,1896,0,Africa/Middle East
2081,Syria,1900,0,Africa/Middle East
2082,Syria,1902,1,Africa/Middle East
2083,Syria,1906,0,Africa/Middle East
2084,Syria,1908,0,Africa/Middle East
2085,Syria,1912,0,Africa/Middle East
2086,Syria,1914,0,Africa/Middle East
2087,Syria,1916,0,Africa/Middle East
2088,Syria,1918,0,Africa/Middle East
2089,Syria,1920,0,Africa/Middle East
2090,Syria,1922,0,Africa/Middle East
2091,Syria,1924,0,Africa/Middle East
2092,Syria,1926,0,Africa/Middle East
2093,Syria,1928,0,Africa/Middle East
2094,Syria,1930,0,Africa/Middle East
2095,Syria,1932,0,Africa/Middle East
2096,Syria,1934,0,Africa/Middle East
2097,Syria,1936,0,Africa/Middle East
2098,Syria,1938,0,Africa/Middle East
2099,Syria,1940,0,Africa/Middle East
2100,Turkey,1878,0,Africa/Middle East
2101,Turkey,1880,0,Africa/Middle East
2102,Turkey,1882,0,Africa/Middle East
2103,Turkey,1884,0,Africa/Middle East
2104,Turkey,1886,0,Africa/Middle East
2105,Turkey,1888,0,Africa/Middle East
2106,Turkey,1890,0,Africa/Middle East
2107,Turkey,1892,0,Africa/Middle East
2108,Turkey,1896,0,Africa/Middle East
2109,Turkey,1900,0,Africa/Middle East
2110,Turkey,1902,0,Africa/Middle East
2111,Turkey,1906,0,Africa/Middle East
2112,Turkey,1908,1,Africa/Middle East
2113,Turkey,1912,0,Africa/Middle East
2114,Turkey,1914,0,Africa/Middle East
2115,Turkey,1916,0,Africa/Middle East
2116,Turkey,1918,0,Africa/Middle East
2117,Turkey,1920,0,Africa/Middle East
2118,Turkey,1922,0,Africa/Middle East
2119,Turkey,1924,0,Africa/Middle East
2120,Turkey,1926,0,Africa/Middle East
2121,Turkey,1928,1,Africa/Middle East
2122,Turkey,1930,0,Africa/Middle East
2123,Turkey,1932,1,Africa/Middle East
2124,Turkey,1934,1,Africa/Middle East
2125,Turkey,1936,0,Africa/Middle East
2126,Turkey,1938,0,Africa/Middle East
2127,Turkey,1940,0,Africa/Middle East
2128,Wales,1878,0,
2129,Wales,1880,0,
2130,Wales,1882,0,
2131,Wales,1884,1,
2132,Wales,1886,0,
2133,Wales,1888,2,
2134,Wales,1890,0,
2135,Wales,1892,2,
2136,Wales,1896,0,
2137,Wales,1900,0,
2138,Wales,1902,1,
2139,Wales,1906,1,
2140,Wales,1908,2,
2141,Wales,1912,0,
2142,Wales,1914,3,
2143,Wales,1916,0,
2144,Wales,1918,1,
2145,Wales,1920,0,
2146,Wales,1922,1,
2147,Wales,1924,0,
2148,Wales,1926,0,
2149,Wales,1928,1,
2150,Wales,1930,0,
2151,Wales,1932,0,
2152,Wales,1934,0,
2153,Wales,1936,0,
2154,Wales,1938,1,
2155,Wales,1940,0,
2156,West Indies,1878,0,
2157,West Indies,1880,0,
2158,West Indies,1882,0,
2159,West Indies,1884,0,
2160,West Indies,1886,1,
2161,West Indies,1888,1,
2162,West Indies,1890,0,
2163,West Indies,1892,0,
2164,West Indies,1896,0,
2165,West Indies,1900,0,
2166,West Indies,1902,0,
2167,West Indies,1906,0,
2168,West Indies,1908,0,
2169,West Indies,1912,3,
2170,West Indies,1914,0,
2171,West Indies,1916,0,
2172,West Indies,1918,0,
2173,West Indies,1920,0,
2174,West Indies,1922,0,
2175,West Indies,1924,0,
2176,West Indies,1926,0,
2177,West Indies,1928,0,
2178,West Indies,1930,0,
2179,West Indies,1932,0,
2180,West Indies,1934,0,
2181,West Indies,1936,0,
2182,West Indies,1938,0,
2183,West Indies,1940,0,
